"","pointid","grid_code","POINT_X","POINT_Y","year","effort","obs"
"17787",609379,0.343447,-1943566.79481,1300682.2555,2020,1,0
"17788",609379,0.343447,-1943566.79481,1300682.2555,2021,2,0
"17789",609381,0.09818,-1941566.79481,1300682.2555,2019,1,0
"17790",609383,0.0395903,-1938566.79481,1300682.2555,2017,3,0
"17791",609383,0.0395903,-1938566.79481,1300682.2555,2020,5,0
"17792",609383,0.0395903,-1938566.79481,1300682.2555,2021,8,0
"17793",609384,0.0038734,-1937566.79481,1300682.2555,2017,15,0
"17794",609384,0.0038734,-1937566.79481,1300682.2555,2018,14,0
"17795",609384,0.0038734,-1937566.79481,1300682.2555,2019,6,0
"17796",609384,0.0038734,-1937566.79481,1300682.2555,2020,10,0
"17797",609384,0.0038734,-1937566.79481,1300682.2555,2021,13,0
"17798",609386,0.0192213,-1935566.79481,1300682.2555,2020,2,0
"17799",609389,0.0104241,-1932566.79481,1300682.2555,2020,16,0
"17800",609390,0.059207,-1931566.79481,1300682.2555,2021,1,0
"17801",609391,0.0593341,-1930566.79481,1300682.2555,2017,8,0
"17802",609391,0.0593341,-1930566.79481,1300682.2555,2018,14,0
"17803",609391,0.0593341,-1930566.79481,1300682.2555,2019,12,0
"17804",609391,0.0593341,-1930566.79481,1300682.2555,2020,4,0
"17805",609391,0.0593341,-1930566.79481,1300682.2555,2021,6,0
"17806",609393,0.234419,-1928566.79481,1300682.2555,2020,4,0
"17807",609393,0.234419,-1928566.79481,1300682.2555,2021,2,0
"17808",609394,2.22045e-16,-1927566.79481,1300682.2555,2019,2,0
"17809",609394,2.22045e-16,-1927566.79481,1300682.2555,2020,1,0
"17810",609420,0.114022,-1901566.79481,1300682.2555,2021,1,0
"17811",609425,0.0583664,-1896566.79481,1300682.2555,2017,2,0
"17812",609425,0.0583664,-1896566.79481,1300682.2555,2019,3,0
"17813",609433,0.653265,-1888566.79481,1300682.2555,2020,1,0
"17814",609448,0.208312,-1873566.79481,1300682.2555,2019,1,0
"17815",609449,0.0185541,-1872566.79481,1300682.2555,2019,2,0
"17816",609506,0.00571288,-1815566.79481,1300682.2555,2017,8,0
"17817",609506,0.00571288,-1815566.79481,1300682.2555,2018,13,0
"17818",609506,0.00571288,-1815566.79481,1300682.2555,2019,6,0
"17819",609506,0.00571288,-1815566.79481,1300682.2555,2020,5,0
"17820",609506,0.00571288,-1815566.79481,1300682.2555,2021,5,0
"17821",609508,0.0027764,-1813566.79481,1300682.2555,2018,1,0
"17822",609508,0.0027764,-1813566.79481,1300682.2555,2021,1,0
"17823",609512,0.00202451,-1809566.79481,1300682.2555,2017,4,0
"17824",609512,0.00202451,-1809566.79481,1300682.2555,2018,3,0
"17825",609512,0.00202451,-1809566.79481,1300682.2555,2019,2,0
"17826",609512,0.00202451,-1809566.79481,1300682.2555,2021,2,0
"17827",609515,0.000655364,-1806566.79481,1300682.2555,2017,2,0
"17828",609515,0.000655364,-1806566.79481,1300682.2555,2019,1,0
"17829",609523,0.00181812,-1798566.79481,1300682.2555,2021,1,0
"17830",609524,0.00250596,-1797566.79481,1300682.2555,2019,1,0
"17831",609526,0.00435409,-1795566.79481,1300682.2555,2019,1,0
"17832",609545,0.00826283,-1776566.79481,1300682.2555,2018,1,0
"17833",609546,0.018282,-1775566.79481,1300682.2555,2018,1,0
"17834",609602,0.0906225,-1719566.79481,1300682.2555,2020,1,0
"17835",609679,0.011966,-1642566.79481,1300682.2555,2019,1,0
"17836",609808,0.0379672,-1513566.79481,1300682.2555,2017,1,0
"17837",609808,0.0379672,-1513566.79481,1300682.2555,2020,1,0
"17838",609816,0.00515705,-1505566.79481,1300682.2555,2018,1,0
"17839",609821,0.00439947,-1500566.79481,1300682.2555,2020,1,0
"17840",609831,0.00799953,-1490566.79481,1300682.2555,2021,2,0
"17841",609833,0.00385665,-1488566.79481,1300682.2555,2020,4,0
"17842",609833,0.00385665,-1488566.79481,1300682.2555,2021,1,0
"17843",609840,0.00509692,-1481566.79481,1300682.2555,2019,2,0
"17844",609841,0.00509354,-1480566.79481,1300682.2555,2021,1,0
"17845",609842,0.0052623,-1479566.79481,1300682.2555,2019,2,0
"17846",609845,0.00399515,-1476566.79481,1300682.2555,2018,1,0
"17847",609847,0.00289002,-1474566.79481,1300682.2555,2021,1,0
"17848",609849,0.00444568,-1472566.79481,1300682.2555,2021,1,0
"17849",609855,0.0111335,-1466566.79481,1300682.2555,2018,3,0
"17850",609856,0.00161415,-1465566.79481,1300682.2555,2017,2,0
"17851",609856,0.00161415,-1465566.79481,1300682.2555,2018,9,0
"17852",609856,0.00161415,-1465566.79481,1300682.2555,2019,10,0
"17853",609856,0.00161415,-1465566.79481,1300682.2555,2020,2,0
"17854",609856,0.00161415,-1465566.79481,1300682.2555,2021,11,0
"17855",609857,0.0116946,-1464566.79481,1300682.2555,2020,1,0
"17856",609857,0.0116946,-1464566.79481,1300682.2555,2021,4,0
"17857",609862,0.0234607,-1459566.79481,1300682.2555,2021,1,0
"17858",609864,0.0197461,-1457566.79481,1300682.2555,2019,1,0
"17859",609866,0.0321304,-1455566.79481,1300682.2555,2020,1,0
"17860",609866,0.0321304,-1455566.79481,1300682.2555,2021,1,0
"17861",609873,0.197769,-1448566.79481,1300682.2555,2018,4,0
"17862",609873,0.197769,-1448566.79481,1300682.2555,2019,5,0
"17863",609873,0.197769,-1448566.79481,1300682.2555,2020,2,0
"17864",609873,0.197769,-1448566.79481,1300682.2555,2021,4,0
"17865",609880,0.0204922,-1441566.79481,1300682.2555,2019,2,0
"17866",609880,0.0204922,-1441566.79481,1300682.2555,2021,1,0
"17867",609886,0.0408207,-1435566.79481,1300682.2555,2018,1,0
"17868",609901,0.00668768,-1420566.79481,1300682.2555,2017,3,0
"17869",609901,0.00668768,-1420566.79481,1300682.2555,2018,2,0
"17870",609901,0.00668768,-1420566.79481,1300682.2555,2019,1,0
"17871",609901,0.00668768,-1420566.79481,1300682.2555,2020,2,0
"17872",609919,0.235863,-1402566.79481,1300682.2555,2020,1,0
"17873",609920,0.37232,-1401566.79481,1300682.2555,2020,1,0
"17874",609921,0.161111,-1400566.79481,1300682.2555,2020,1,0
"17875",609925,0.0107219,-1396566.79481,1300682.2555,2017,4,0
"17876",609925,0.0107219,-1396566.79481,1300682.2555,2019,4,0
"17877",609925,0.0107219,-1396566.79481,1300682.2555,2020,1,0
"17878",609926,0.0137584,-1395566.79481,1300682.2555,2017,4,0
"17879",609951,0.3879,-1370566.79481,1300682.2555,2017,1,0
"17880",609951,0.3879,-1370566.79481,1300682.2555,2018,2,0
"17881",609951,0.3879,-1370566.79481,1300682.2555,2019,2,0
"17882",610327,3.48726e-05,-994566.79481,1300682.2555,2020,4,0
"17883",610329,4.72889e-05,-992566.79481,1300682.2555,2019,1,0
"17884",610437,0.0253767,-1952566.79481,1299682.2555,2021,3,0
"17885",610438,0.0204885,-1951566.79481,1299682.2555,2021,14,0
"17886",610439,0.00847577,-1950566.79481,1299682.2555,2021,1,0
"17887",610440,0.060541,-1949566.79481,1299682.2555,2020,1,0
"17888",610441,0.0176052,-1948566.79481,1299682.2555,2021,1,0
"17889",610442,0.350824,-1947566.79481,1299682.2555,2019,1,0
"17890",610442,0.350824,-1947566.79481,1299682.2555,2021,1,0
"17891",610443,0.191743,-1946566.79481,1299682.2555,2017,2,0
"17892",610443,0.191743,-1946566.79481,1299682.2555,2018,1,0
"17893",610443,0.191743,-1946566.79481,1299682.2555,2019,2,0
"17894",610443,0.191743,-1946566.79481,1299682.2555,2020,4,0
"17895",610443,0.191743,-1946566.79481,1299682.2555,2021,2,0
"17896",610444,0.183245,-1945566.79481,1299682.2555,2017,1,0
"17897",610444,0.183245,-1945566.79481,1299682.2555,2021,3,0
"17898",610445,0.295343,-1944566.79481,1299682.2555,2018,1,0
"17899",610446,0.189795,-1943566.79481,1299682.2555,2017,4,0
"17900",610446,0.189795,-1943566.79481,1299682.2555,2018,6,0
"17901",610446,0.189795,-1943566.79481,1299682.2555,2019,4,0
"17902",610446,0.189795,-1943566.79481,1299682.2555,2020,4,0
"17903",610446,0.189795,-1943566.79481,1299682.2555,2021,5,0
"17904",610460,0.105128,-1924566.79481,1299682.2555,2020,1,0
"17905",610462,0.0655461,-1922566.79481,1299682.2555,2018,1,0
"17906",610465,0.593297,-1919566.79481,1299682.2555,2020,1,0
"17907",610482,0.152208,-1902566.79481,1299682.2555,2017,3,0
"17908",610482,0.152208,-1902566.79481,1299682.2555,2018,2,0
"17909",610486,0.184426,-1898566.79481,1299682.2555,2017,1,0
"17910",610487,0.258564,-1897566.79481,1299682.2555,2017,1,0
"17911",610487,0.258564,-1897566.79481,1299682.2555,2019,2,0
"17912",610495,0.531871,-1889566.79481,1299682.2555,2017,1,0
"17913",610495,0.531871,-1889566.79481,1299682.2555,2018,2,0
"17914",610495,0.531871,-1889566.79481,1299682.2555,2019,2,0
"17915",610495,0.531871,-1889566.79481,1299682.2555,2020,1,0
"17916",610512,0.489262,-1872566.79481,1299682.2555,2019,1,0
"17917",610530,0.0205121,-1854566.79481,1299682.2555,2019,1,0
"17918",610569,0.00275387,-1815566.79481,1299682.2555,2017,1,0
"17919",610569,0.00275387,-1815566.79481,1299682.2555,2018,1,0
"17920",610569,0.00275387,-1815566.79481,1299682.2555,2019,2,0
"17921",610569,0.00275387,-1815566.79481,1299682.2555,2021,1,0
"17922",610573,0.0133612,-1811566.79481,1299682.2555,2017,2,0
"17923",610573,0.0133612,-1811566.79481,1299682.2555,2018,1,0
"17924",610573,0.0133612,-1811566.79481,1299682.2555,2019,2,0
"17925",610573,0.0133612,-1811566.79481,1299682.2555,2021,1,0
"17926",610574,0.00265071,-1810566.79481,1299682.2555,2017,4,0
"17927",610574,0.00265071,-1810566.79481,1299682.2555,2018,2,0
"17928",610574,0.00265071,-1810566.79481,1299682.2555,2019,2,0
"17929",610574,0.00265071,-1810566.79481,1299682.2555,2021,2,0
"17930",610577,0.00285152,-1807566.79481,1299682.2555,2017,1,0
"17931",610578,0.00488272,-1806566.79481,1299682.2555,2017,2,0
"17932",610578,0.00488272,-1806566.79481,1299682.2555,2020,3,0
"17933",610583,0.00128087,-1801566.79481,1299682.2555,2021,1,0
"17934",610588,0.00089954,-1796566.79481,1299682.2555,2019,1,0
"17935",610588,0.00089954,-1796566.79481,1299682.2555,2020,1,0
"17936",610593,0.00454015,-1791566.79481,1299682.2555,2018,1,0
"17937",610609,0.00685945,-1775566.79481,1299682.2555,2018,1,0
"17938",610870,0.359169,-1514566.79481,1299682.2555,2017,1,1
"17939",610870,0.359169,-1514566.79481,1299682.2555,2019,4,0
"17940",610870,0.359169,-1514566.79481,1299682.2555,2020,1,0
"17941",610870,0.359169,-1514566.79481,1299682.2555,2021,3,0
"17942",610880,0.00620297,-1504566.79481,1299682.2555,2021,1,0
"17943",610882,0.00525752,-1502566.79481,1299682.2555,2018,1,0
"17944",610890,0.00469671,-1494566.79481,1299682.2555,2020,1,0
"17945",610891,0.00325592,-1493566.79481,1299682.2555,2018,2,0
"17946",610891,0.00325592,-1493566.79481,1299682.2555,2019,3,0
"17947",610891,0.00325592,-1493566.79481,1299682.2555,2020,1,0
"17948",610891,0.00325592,-1493566.79481,1299682.2555,2021,2,0
"17949",610894,0.00387152,-1490566.79481,1299682.2555,2017,1,0
"17950",610895,0.0355677,-1489566.79481,1299682.2555,2020,2,0
"17951",610895,0.0355677,-1489566.79481,1299682.2555,2021,4,0
"17952",610901,0.0044024,-1483566.79481,1299682.2555,2017,2,0
"17953",610901,0.0044024,-1483566.79481,1299682.2555,2019,1,0
"17954",610901,0.0044024,-1483566.79481,1299682.2555,2021,5,0
"17955",610903,0.00528859,-1481566.79481,1299682.2555,2019,1,0
"17956",610907,0.00956964,-1477566.79481,1299682.2555,2021,2,0
"17957",610911,0.00365997,-1473566.79481,1299682.2555,2021,1,0
"17958",610917,0.00774918,-1467566.79481,1299682.2555,2019,2,0
"17959",610920,0.00963336,-1464566.79481,1299682.2555,2020,1,0
"17960",610920,0.00963336,-1464566.79481,1299682.2555,2021,2,0
"17961",610921,0.0139311,-1463566.79481,1299682.2555,2021,1,0
"17962",610922,0.00786001,-1462566.79481,1299682.2555,2018,4,0
"17963",610922,0.00786001,-1462566.79481,1299682.2555,2019,2,0
"17964",610922,0.00786001,-1462566.79481,1299682.2555,2021,1,0
"17965",610924,0.00747952,-1460566.79481,1299682.2555,2020,1,0
"17966",610924,0.00747952,-1460566.79481,1299682.2555,2021,1,0
"17967",610926,0.0170932,-1458566.79481,1299682.2555,2018,1,0
"17968",610928,0.0261039,-1456566.79481,1299682.2555,2020,1,0
"17969",610928,0.0261039,-1456566.79481,1299682.2555,2021,1,0
"17970",610930,0.055664,-1454566.79481,1299682.2555,2018,1,0
"17971",610944,0.0499302,-1440566.79481,1299682.2555,2017,2,0
"17972",610944,0.0499302,-1440566.79481,1299682.2555,2021,2,0
"17973",610980,0.18399,-1404566.79481,1299682.2555,2020,1,0
"17974",610981,0.4349,-1403566.79481,1299682.2555,2020,1,0
"17975",611014,0.5213,-1370566.79481,1299682.2555,2017,1,0
"17976",611014,0.5213,-1370566.79481,1299682.2555,2019,1,0
"17977",611300,0.0629313,-1084566.79481,1299682.2555,2019,2,0
"17978",611302,0.0601465,-1082566.79481,1299682.2555,2017,1,0
"17979",611302,0.0601465,-1082566.79481,1299682.2555,2018,2,0
"17980",611302,0.0601465,-1082566.79481,1299682.2555,2019,1,0
"17981",611302,0.0601465,-1082566.79481,1299682.2555,2020,1,0
"17982",611302,0.0601465,-1082566.79481,1299682.2555,2021,1,0
"17983",611415,0.0772118,-969566.79481,1299682.2555,2018,1,0
"17984",611499,0.0479042,-1953566.79481,1298682.2555,2019,1,0
"17985",611499,0.0479042,-1953566.79481,1298682.2555,2020,2,0
"17986",611499,0.0479042,-1953566.79481,1298682.2555,2021,1,0
"17987",611501,0.0102955,-1951566.79481,1298682.2555,2018,4,0
"17988",611501,0.0102955,-1951566.79481,1298682.2555,2019,3,0
"17989",611501,0.0102955,-1951566.79481,1298682.2555,2020,2,0
"17990",611502,0.0181556,-1950566.79481,1298682.2555,2021,1,0
"17991",611506,0.128946,-1946566.79481,1298682.2555,2021,1,0
"17992",611508,0.313808,-1944566.79481,1298682.2555,2020,3,0
"17993",611508,0.313808,-1944566.79481,1298682.2555,2021,2,0
"17994",611509,0.176273,-1943566.79481,1298682.2555,2020,1,0
"17995",611509,0.176273,-1943566.79481,1298682.2555,2021,6,0
"17996",611511,0.193625,-1932566.79481,1298682.2555,2019,3,0
"17997",611513,0.0345102,-1930566.79481,1298682.2555,2019,2,0
"17998",611513,0.0345102,-1930566.79481,1298682.2555,2021,1,0
"17999",611545,0.226201,-1898566.79481,1298682.2555,2018,1,0
"18000",611545,0.226201,-1898566.79481,1298682.2555,2021,1,0
"18001",611555,0.0534394,-1888566.79481,1298682.2555,2018,1,0
"18002",611555,0.0534394,-1888566.79481,1298682.2555,2019,1,0
"18003",611555,0.0534394,-1888566.79481,1298682.2555,2020,2,0
"18004",611555,0.0534394,-1888566.79481,1298682.2555,2021,1,0
"18005",611571,0.214241,-1872566.79481,1298682.2555,2017,5,0
"18006",611571,0.214241,-1872566.79481,1298682.2555,2018,4,0
"18007",611571,0.214241,-1872566.79481,1298682.2555,2019,10,0
"18008",611571,0.214241,-1872566.79481,1298682.2555,2021,13,0
"18009",611572,0.0307696,-1871566.79481,1298682.2555,2019,2,0
"18010",611573,0.0122676,-1870566.79481,1298682.2555,2020,1,0
"18011",611628,0.00393743,-1815566.79481,1298682.2555,2021,1,0
"18012",611636,0.00295906,-1807566.79481,1298682.2555,2017,2,0
"18013",611636,0.00295906,-1807566.79481,1298682.2555,2019,1,0
"18014",611637,0.00140735,-1806566.79481,1298682.2555,2017,3,0
"18015",611639,0.00334612,-1804566.79481,1298682.2555,2018,1,0
"18016",611647,0.00182943,-1796566.79481,1298682.2555,2019,1,0
"18017",611669,0.0182701,-1774566.79481,1298682.2555,2018,2,0
"18018",611898,0.00405875,-1545566.79481,1298682.2555,2018,1,1
"18019",611929,0.0454592,-1514566.79481,1298682.2555,2019,1,0
"18020",611930,0.0371933,-1513566.79481,1298682.2555,2020,2,0
"18021",611930,0.0371933,-1513566.79481,1298682.2555,2021,3,0
"18022",611935,0.0111265,-1508566.79481,1298682.2555,2021,1,0
"18023",611942,0.00493699,-1501566.79481,1298682.2555,2021,1,0
"18024",611943,0.00546781,-1500566.79481,1298682.2555,2017,2,0
"18025",611947,0.00247247,-1496566.79481,1298682.2555,2017,3,0
"18026",611947,0.00247247,-1496566.79481,1298682.2555,2018,58,0
"18027",611947,0.00247247,-1496566.79481,1298682.2555,2019,3,0
"18028",611947,0.00247247,-1496566.79481,1298682.2555,2020,3,0
"18029",611947,0.00247247,-1496566.79481,1298682.2555,2021,68,0
"18030",611950,0.00478364,-1493566.79481,1298682.2555,2021,1,0
"18031",611956,0.00244367,-1487566.79481,1298682.2555,2020,1,0
"18032",611965,0.00497634,-1478566.79481,1298682.2555,2020,2,0
"18033",611967,0.00498721,-1476566.79481,1298682.2555,2020,1,0
"18034",611969,0.00477292,-1474566.79481,1298682.2555,2017,1,0
"18035",611969,0.00477292,-1474566.79481,1298682.2555,2020,8,0
"18036",611969,0.00477292,-1474566.79481,1298682.2555,2021,29,0
"18037",611970,0.0151826,-1473566.79481,1298682.2555,2019,2,0
"18038",611972,0.0226197,-1471566.79481,1298682.2555,2021,1,0
"18039",611978,0.00540453,-1465566.79481,1298682.2555,2020,1,0
"18040",611978,0.00540453,-1465566.79481,1298682.2555,2021,1,0
"18041",611983,0.00957726,-1460566.79481,1298682.2555,2018,1,0
"18042",611984,0.0172,-1459566.79481,1298682.2555,2020,1,0
"18043",611987,0.0401544,-1456566.79481,1298682.2555,2018,1,0
"18044",611987,0.0401544,-1456566.79481,1298682.2555,2020,1,0
"18045",611987,0.0401544,-1456566.79481,1298682.2555,2021,1,0
"18046",612001,0.0351435,-1442566.79481,1298682.2555,2017,4,0
"18047",612001,0.0351435,-1442566.79481,1298682.2555,2018,1,0
"18048",612001,0.0351435,-1442566.79481,1298682.2555,2019,3,0
"18049",612001,0.0351435,-1442566.79481,1298682.2555,2020,2,0
"18050",612004,0.259764,-1439566.79481,1298682.2555,2019,1,0
"18051",612004,0.259764,-1439566.79481,1298682.2555,2020,1,0
"18052",612004,0.259764,-1439566.79481,1298682.2555,2021,1,0
"18053",612038,0.241319,-1405566.79481,1298682.2555,2020,1,0
"18054",612049,0.000334952,-1394566.79481,1298682.2555,2017,5,0
"18055",612049,0.000334952,-1394566.79481,1298682.2555,2018,1,0
"18056",612049,0.000334952,-1394566.79481,1298682.2555,2019,6,0
"18057",612209,0.229241,-1234566.79481,1298682.2555,2018,2,0
"18058",612560,0.00622733,-1952566.79481,1297682.2555,2021,3,0
"18059",612564,0.00377697,-1948566.79481,1297682.2555,2018,3,0
"18060",612566,0.0458622,-1946566.79481,1297682.2555,2021,3,0
"18061",612567,0.343089,-1945566.79481,1297682.2555,2019,10,0
"18062",612567,0.343089,-1945566.79481,1297682.2555,2020,65,0
"18063",612567,0.343089,-1945566.79481,1297682.2555,2021,23,0
"18064",612568,0.237421,-1944566.79481,1297682.2555,2020,1,0
"18065",612568,0.237421,-1944566.79481,1297682.2555,2021,3,0
"18066",612569,0.0370248,-1943566.79481,1297682.2555,2019,5,0
"18067",612569,0.0370248,-1943566.79481,1297682.2555,2020,1,0
"18068",612569,0.0370248,-1943566.79481,1297682.2555,2021,2,0
"18069",612570,0.553914,-1942566.79481,1297682.2555,2020,1,0
"18070",612572,0.10677,-1929566.79481,1297682.2555,2017,1,0
"18071",612574,0.342228,-1927566.79481,1297682.2555,2021,1,0
"18072",612601,0.114206,-1898566.79481,1297682.2555,2017,1,0
"18073",612601,0.114206,-1898566.79481,1297682.2555,2018,1,0
"18074",612601,0.114206,-1898566.79481,1297682.2555,2019,1,0
"18075",612601,0.114206,-1898566.79481,1297682.2555,2020,1,0
"18076",612611,0.040905,-1888566.79481,1297682.2555,2019,1,0
"18077",612611,0.040905,-1888566.79481,1297682.2555,2020,2,0
"18078",612611,0.040905,-1888566.79481,1297682.2555,2021,1,0
"18079",612612,0.0618117,-1887566.79481,1297682.2555,2018,1,0
"18080",612612,0.0618117,-1887566.79481,1297682.2555,2020,3,0
"18081",612612,0.0618117,-1887566.79481,1297682.2555,2021,1,0
"18082",612629,0.119573,-1870566.79481,1297682.2555,2019,3,0
"18083",612685,0.00395369,-1814566.79481,1297682.2555,2020,1,0
"18084",612687,0.00175407,-1812566.79481,1297682.2555,2017,2,0
"18085",612687,0.00175407,-1812566.79481,1297682.2555,2019,1,0
"18086",612688,0.00204596,-1811566.79481,1297682.2555,2021,1,0
"18087",612692,0.00266698,-1807566.79481,1297682.2555,2020,2,0
"18088",612702,0.0301901,-1797566.79481,1297682.2555,2018,2,0
"18089",612725,0.0159817,-1774566.79481,1297682.2555,2018,1,0
"18090",612946,0.0135235,-1553566.79481,1297682.2555,2018,1,0
"18091",612991,0.0107249,-1508566.79481,1297682.2555,2021,3,0
"18092",612998,0.0048238,-1501566.79481,1297682.2555,2021,24,0
"18093",613000,0.0037327,-1499566.79481,1297682.2555,2021,1,0
"18094",613004,0.00233866,-1495566.79481,1297682.2555,2018,1,0
"18095",613006,0.00432517,-1493566.79481,1297682.2555,2018,3,0
"18096",613006,0.00432517,-1493566.79481,1297682.2555,2019,1,0
"18097",613006,0.00432517,-1493566.79481,1297682.2555,2020,5,0
"18098",613006,0.00432517,-1493566.79481,1297682.2555,2021,7,0
"18099",613007,0.00514797,-1492566.79481,1297682.2555,2020,1,0
"18100",613007,0.00514797,-1492566.79481,1297682.2555,2021,4,0
"18101",613011,0.00353787,-1488566.79481,1297682.2555,2021,2,0
"18102",613015,0.00708042,-1484566.79481,1297682.2555,2019,1,0
"18103",613015,0.00708042,-1484566.79481,1297682.2555,2021,2,0
"18104",613017,0.00474659,-1482566.79481,1297682.2555,2019,9,0
"18105",613018,0.00176929,-1481566.79481,1297682.2555,2019,8,0
"18106",613022,0.00525459,-1477566.79481,1297682.2555,2019,3,0
"18107",613022,0.00525459,-1477566.79481,1297682.2555,2020,2,0
"18108",613022,0.00525459,-1477566.79481,1297682.2555,2021,1,0
"18109",613024,0.206632,-1475566.79481,1297682.2555,2017,1,0
